    0.000000E+000    0.182611E+001 
    0.966667E+001    0.182611E+001 
    0.193333E+002    0.182611E+001 
    0.290000E+002    0.182611E+001 
    0.386667E+002    0.182611E+001 
    0.483333E+002    0.182611E+001 
    0.580000E+002    0.182611E+001 
    0.580952E+002    0.182611E+001 
    0.581905E+002    0.182611E+001 
    0.582857E+002    0.182611E+001 
    0.583810E+002    0.182611E+001 
    0.584762E+002    0.182611E+001 
    0.585714E+002    0.182611E+001 
    0.586667E+002    0.182611E+001 
    0.587619E+002    0.182611E+001 
    0.588571E+002    0.182611E+001 
    0.589524E+002    0.182611E+001 
    0.590476E+002    0.182611E+001 
    0.591429E+002    0.182611E+001 
    0.592381E+002    0.182611E+001 
    0.593333E+002    0.182611E+001 
    0.594286E+002    0.182611E+001 
    0.595238E+002    0.182611E+001 
    0.596190E+002    0.182611E+001 
    0.597143E+002    0.182611E+001 
    0.598095E+002    0.182611E+001 
    0.599048E+002    0.182611E+001 
    0.599990E+002    0.182611E+001 
    0.600010E+002    0.111411E+001 
    0.600899E+002    0.111411E+001 
    0.600919E+002    0.111411E+001 
    0.601808E+002    0.111411E+001 
    0.601828E+002    0.111411E+001 
    0.602717E+002    0.111411E+001 
    0.602737E+002    0.111411E+001 
    0.603626E+002    0.111411E+001 
    0.603646E+002    0.111411E+001 
    0.604535E+002    0.111411E+001 
    0.604555E+002    0.111411E+001 
    0.605445E+002    0.111411E+001 
    0.605465E+002    0.111411E+001 
    0.606354E+002    0.111411E+001 
    0.606374E+002    0.111411E+001 
    0.607263E+002    0.111411E+001 
    0.607283E+002    0.111411E+001 
    0.608172E+002    0.111411E+001 
    0.608192E+002    0.111411E+001 
    0.609081E+002    0.111411E+001 
    0.609101E+002    0.111411E+001 
    0.609990E+002    0.111411E+001 
    0.610010E+002    0.111411E+001 
    0.610899E+002    0.111411E+001 
    0.610919E+002    0.111411E+001 
    0.611808E+002    0.111411E+001 
    0.611828E+002    0.111411E+001 
    0.612717E+002    0.111411E+001 
    0.612737E+002    0.111411E+001 
    0.613626E+002    0.111411E+001 
    0.613646E+002    0.111411E+001 
    0.614535E+002    0.111411E+001 
    0.614555E+002    0.111411E+001 
    0.615445E+002    0.111411E+001 
    0.615465E+002    0.111411E+001 
    0.616354E+002    0.111411E+001 
    0.616374E+002    0.111411E+001 
    0.617263E+002    0.111411E+001 
    0.617283E+002    0.111411E+001 
    0.618172E+002    0.111411E+001 
    0.618192E+002    0.111411E+001 
    0.619081E+002    0.111411E+001 
    0.619101E+002    0.111411E+001 
    0.619990E+002    0.111411E+001 
    0.620010E+002    0.182611E+001 
    0.620952E+002    0.182611E+001 
    0.621905E+002    0.182611E+001 
    0.622857E+002    0.182611E+001 
    0.623810E+002    0.182611E+001 
    0.624762E+002    0.182611E+001 
    0.625714E+002    0.182611E+001 
    0.626667E+002    0.182611E+001 
    0.627619E+002    0.182611E+001 
    0.628571E+002    0.182611E+001 
    0.629524E+002    0.182611E+001 
    0.630476E+002    0.182611E+001 
    0.631429E+002    0.182611E+001 
    0.632381E+002    0.182611E+001 
    0.633333E+002    0.182611E+001 
    0.634286E+002    0.182611E+001 
    0.635238E+002    0.182611E+001 
    0.636190E+002    0.182611E+001 
    0.637143E+002    0.182611E+001 
    0.638095E+002    0.182611E+001 
    0.639048E+002    0.182611E+001 
    0.640000E+002    0.182611E+001 
    0.648000E+002    0.182611E+001 
    0.656000E+002    0.182611E+001 
    0.664000E+002    0.182611E+001 
    0.672000E+002    0.182611E+001 
    0.680000E+002    0.182611E+001 
    0.680952E+002    0.182611E+001 
    0.681905E+002    0.182611E+001 
    0.682857E+002    0.182611E+001 
    0.683810E+002    0.182611E+001 
    0.684762E+002    0.182611E+001 
    0.685714E+002    0.182611E+001 
    0.686667E+002    0.182611E+001 
    0.687619E+002    0.182611E+001 
    0.688571E+002    0.182611E+001 
    0.689524E+002    0.182611E+001 
    0.690476E+002    0.182611E+001 
    0.691429E+002    0.182611E+001 
    0.692381E+002    0.182611E+001 
    0.693333E+002    0.182611E+001 
    0.694286E+002    0.182611E+001 
    0.695238E+002    0.182611E+001 
    0.696190E+002    0.182611E+001 
