    0.000000E+000    0.247495E+001 
    0.466667E+001    0.247495E+001 
    0.933333E+001    0.247495E+001 
    0.140000E+002    0.247497E+001 
    0.186667E+002    0.247500E+001 
    0.233333E+002    0.247515E+001 
    0.280000E+002    0.247623E+001 
    0.284000E+002    0.247698E+001 
    0.288000E+002    0.247803E+001 
    0.292000E+002    0.247974E+001 
    0.296000E+002    0.248298E+001 
    0.299990E+002    0.249017E+001 
    0.300010E+002    0.178788E+001 
    0.301990E+002    0.178500E+001 
    0.302010E+002    0.178500E+001 
    0.303990E+002    0.178200E+001 
    0.304010E+002    0.178200E+001 
    0.305990E+002    0.177888E+001 
    0.306010E+002    0.177888E+001 
    0.307990E+002    0.177574E+001 
    0.308010E+002    0.177574E+001 
    0.309990E+002    0.177261E+001 
    0.310010E+002    0.177261E+001 
    0.311990E+002    0.176947E+001 
    0.312010E+002    0.176947E+001 
    0.313990E+002    0.176633E+001 
    0.314010E+002    0.176633E+001 
    0.315990E+002    0.176321E+001 
    0.316010E+002    0.176321E+001 
    0.317990E+002    0.176021E+001 
    0.318010E+002    0.176021E+001 
    0.319990E+002    0.175733E+001 
    0.320010E+002    0.245962E+001 
    0.324000E+002    0.246681E+001 
    0.328000E+002    0.247004E+001 
    0.332000E+002    0.247173E+001 
    0.336000E+002    0.247276E+001 
    0.340000E+002    0.247348E+001 
    0.375000E+002    0.247459E+001 
    0.410000E+002    0.247480E+001 
    0.445000E+002    0.247486E+001 
    0.480000E+002    0.247489E+001 
    0.484000E+002    0.247489E+001 
    0.488000E+002    0.247489E+001 
    0.492000E+002    0.247489E+001 
    0.496000E+002    0.247489E+001 
    0.499990E+002    0.247490E+001 
    0.500010E+002    0.177260E+001 
    0.502000E+002    0.176317E+001 
    0.504000E+002    0.175373E+001 
    0.506000E+002    0.174430E+001 
    0.508000E+002    0.173486E+001 
    0.510000E+002    0.172542E+001 
    0.512000E+002    0.171599E+001 
    0.514000E+002    0.170655E+001 
    0.516000E+002    0.169712E+001 
    0.518000E+002    0.168768E+001 
    0.519990E+002    0.167824E+001 
    0.520010E+002    0.238054E+001 
    0.524000E+002    0.238054E+001 
    0.528000E+002    0.238054E+001 
    0.532000E+002    0.238054E+001 
    0.536000E+002    0.238054E+001 
    0.540000E+002    0.238055E+001 
    0.575000E+002    0.238057E+001 
    0.610000E+002    0.238060E+001 
    0.645000E+002    0.238069E+001 
    0.680000E+002    0.238105E+001 
    0.684000E+002    0.238119E+001 
    0.688000E+002    0.238136E+001 
    0.692000E+002    0.238158E+001 
    0.696000E+002    0.238188E+001 
    0.699990E+002    0.238229E+001 
    0.700010E+002    0.167999E+001 
    0.702857E+002    0.166690E+001 
    0.705714E+002    0.165394E+001 
    0.708571E+002    0.164120E+001 
    0.711429E+002    0.162884E+001 
    0.714286E+002    0.161713E+001 
    0.717143E+002    0.160671E+001 
    0.719990E+002    0.159890E+001 
    0.720010E+002    0.159890E+001 
    0.721990E+002    0.159607E+001 
    0.722010E+002    0.159607E+001 
    0.723990E+002    0.159311E+001 
    0.724010E+002    0.159311E+001 
    0.725990E+002    0.159002E+001 
    0.726010E+002    0.159002E+001 
    0.727990E+002    0.158691E+001 
    0.728010E+002    0.158691E+001 
    0.729990E+002    0.158379E+001 
    0.730010E+002    0.158379E+001 
    0.731990E+002    0.158066E+001 
    0.732010E+002    0.158066E+001 
    0.733990E+002    0.157753E+001 
    0.734010E+002    0.157753E+001 
    0.735990E+002    0.157442E+001 
    0.736010E+002    0.157442E+001 
    0.737990E+002    0.157143E+001 
    0.738010E+002    0.157143E+001 
    0.739990E+002    0.156855E+001 
    0.740010E+002    0.227085E+001 
    0.744000E+002    0.227804E+001 
    0.748000E+002    0.228129E+001 
    0.752000E+002    0.228299E+001 
    0.756000E+002    0.228403E+001 
    0.760000E+002    0.228476E+001 
    0.800000E+002    0.228587E+001 
    0.840000E+002    0.228605E+001 
    0.880000E+002    0.228610E+001 
    0.920000E+002    0.228611E+001 
    0.960000E+002    0.228612E+001 
    0.100000E+003    0.228612E+001 
