    0.000000E+000    0.172896E+001 
    0.175000E+001    0.172896E+001 
    0.350000E+001    0.172896E+001 
    0.525000E+001    0.172896E+001 
    0.700000E+001    0.172896E+001 
    0.875000E+001    0.172896E+001 
    0.105000E+002    0.172896E+001 
    0.122500E+002    0.172895E+001 
    0.140000E+002    0.172895E+001 
    0.157500E+002    0.172895E+001 
    0.175000E+002    0.172894E+001 
    0.192500E+002    0.172893E+001 
    0.210000E+002    0.172891E+001 
    0.227500E+002    0.172888E+001 
    0.245000E+002    0.172881E+001 
    0.262500E+002    0.172864E+001 
    0.280000E+002    0.172814E+001 
    0.282222E+002    0.172797E+001 
    0.284444E+002    0.172777E+001 
    0.286667E+002    0.172751E+001 
    0.288889E+002    0.172716E+001 
    0.291111E+002    0.172670E+001 
    0.293333E+002    0.172603E+001 
    0.295556E+002    0.172504E+001 
    0.297778E+002    0.172348E+001 
    0.299990E+002    0.172090E+001 
    0.300010E+002    0.141558E+001 
    0.301101E+002    0.141655E+001 
    0.301121E+002    0.141655E+001 
    0.302212E+002    0.141744E+001 
    0.302232E+002    0.141744E+001 
    0.303323E+002    0.141832E+001 
    0.303343E+002    0.141832E+001 
    0.304434E+002    0.141920E+001 
    0.304454E+002    0.141920E+001 
    0.305546E+002    0.142009E+001 
    0.305566E+002    0.142009E+001 
    0.306657E+002    0.142099E+001 
    0.306677E+002    0.142099E+001 
    0.307768E+002    0.142188E+001 
    0.307788E+002    0.142188E+001 
    0.308879E+002    0.142277E+001 
    0.308899E+002    0.142277E+001 
    0.309990E+002    0.142366E+001 
    0.310010E+002    0.142366E+001 
    0.311101E+002    0.142455E+001 
    0.311121E+002    0.142455E+001 
    0.312212E+002    0.142544E+001 
    0.312232E+002    0.142544E+001 
    0.313323E+002    0.142633E+001 
    0.313343E+002    0.142633E+001 
    0.314434E+002    0.142722E+001 
    0.314454E+002    0.142722E+001 
    0.315546E+002    0.142811E+001 
    0.315566E+002    0.142811E+001 
    0.316657E+002    0.142900E+001 
    0.316677E+002    0.142900E+001 
    0.317768E+002    0.142988E+001 
    0.317788E+002    0.142988E+001 
    0.318879E+002    0.143076E+001 
    0.318899E+002    0.143076E+001 
    0.319990E+002    0.143173E+001 
    0.320010E+002    0.173705E+001 
    0.322222E+002    0.173447E+001 
    0.324444E+002    0.173291E+001 
    0.326667E+002    0.173191E+001 
    0.328889E+002    0.173125E+001 
    0.331111E+002    0.173079E+001 
    0.333333E+002    0.173044E+001 
    0.335556E+002    0.173018E+001 
    0.337778E+002    0.172997E+001 
    0.340000E+002    0.172980E+001 
    0.357500E+002    0.172931E+001 
    0.375000E+002    0.172914E+001 
    0.392500E+002    0.172907E+001 
    0.410000E+002    0.172904E+001 
    0.427500E+002    0.172902E+001 
    0.445000E+002    0.172901E+001 
    0.462500E+002    0.172900E+001 
    0.480000E+002    0.172899E+001 
    0.482222E+002    0.172899E+001 
    0.484444E+002    0.172899E+001 
    0.486667E+002    0.172899E+001 
