    0.000000E+000   -0.170864E+001 
    0.175000E+001   -0.170864E+001 
    0.350000E+001   -0.170864E+001 
    0.525000E+001   -0.170864E+001 
    0.700000E+001   -0.170864E+001 
    0.875000E+001   -0.170864E+001 
    0.105000E+002   -0.170865E+001 
    0.122500E+002   -0.170865E+001 
    0.140000E+002   -0.170865E+001 
    0.157500E+002   -0.170866E+001 
    0.175000E+002   -0.170866E+001 
    0.192500E+002   -0.170867E+001 
    0.210000E+002   -0.170869E+001 
    0.227500E+002   -0.170872E+001 
    0.245000E+002   -0.170880E+001 
    0.262500E+002   -0.170897E+001 
    0.280000E+002   -0.170946E+001 
    0.282222E+002   -0.170963E+001 
    0.284444E+002   -0.170983E+001 
    0.286667E+002   -0.171010E+001 
    0.288889E+002   -0.171044E+001 
    0.291111E+002   -0.171090E+001 
    0.293333E+002   -0.171157E+001 
    0.295556E+002   -0.171256E+001 
    0.297778E+002   -0.171412E+001 
    0.299990E+002   -0.171670E+001 
    0.300010E+002   -0.176433E+001 
    0.301101E+002   -0.176336E+001 
    0.301121E+002   -0.176336E+001 
    0.302212E+002   -0.176247E+001 
    0.302232E+002   -0.176247E+001 
    0.303323E+002   -0.176159E+001 
    0.303343E+002   -0.176159E+001 
    0.304434E+002   -0.176070E+001 
    0.304454E+002   -0.176070E+001 
    0.305546E+002   -0.175981E+001 
    0.305566E+002   -0.175981E+001 
    0.306657E+002   -0.175892E+001 
    0.306677E+002   -0.175892E+001 
    0.307768E+002   -0.175803E+001 
    0.307788E+002   -0.175803E+001 
    0.308879E+002   -0.175714E+001 
    0.308899E+002   -0.175714E+001 
    0.309990E+002   -0.175625E+001 
    0.310010E+002   -0.175625E+001 
    0.311101E+002   -0.175536E+001 
    0.311121E+002   -0.175536E+001 
    0.312212E+002   -0.175447E+001 
    0.312232E+002   -0.175447E+001 
    0.313323E+002   -0.175358E+001 
    0.313343E+002   -0.175358E+001 
    0.314434E+002   -0.175269E+001 
    0.314454E+002   -0.175269E+001 
    0.315546E+002   -0.175180E+001 
