    0.000000E+000    0.998311E+000 
    0.175000E+001    0.998311E+000 
    0.350000E+001    0.998311E+000 
    0.525000E+001    0.998312E+000 
    0.700000E+001    0.998313E+000 
    0.875000E+001    0.998314E+000 
    0.105000E+002    0.998316E+000 
    0.122500E+002    0.998318E+000 
    0.140000E+002    0.998321E+000 
    0.157500E+002    0.998326E+000 
    0.175000E+002    0.998332E+000 
    0.192500E+002    0.998342E+000 
    0.210000E+002    0.998360E+000 
    0.227500E+002    0.998394E+000 
    0.245000E+002    0.998466E+000 
    0.262500E+002    0.998635E+000 
    0.280000E+002    0.999127E+000 
    0.282222E+002    0.999297E+000 
    0.284444E+002    0.999504E+000 
    0.286667E+002    0.999766E+000 
    0.288889E+002    0.100011E+001 
    0.291111E+002    0.100057E+001 
    0.293333E+002    0.100124E+001 
    0.295556E+002    0.100223E+001 
    0.297778E+002    0.100379E+001 
    0.299990E+002    0.100637E+001 
    0.300010E+002    0.100637E+001 
    0.301101E+002    0.100540E+001 
    0.301121E+002    0.100540E+001 
    0.302212E+002    0.100452E+001 
    0.302232E+002    0.100452E+001 
    0.303323E+002    0.100364E+001 
    0.303343E+002    0.100364E+001 
    0.304434E+002    0.100275E+001 
    0.304454E+002    0.100275E+001 
    0.305546E+002    0.100186E+001 
    0.305566E+002    0.100186E+001 
    0.306657E+002    0.100097E+001 
    0.306677E+002    0.100097E+001 
    0.307768E+002    0.100008E+001 
    0.307788E+002    0.100008E+001 
    0.308879E+002    0.999187E+000 
    0.308899E+002    0.999187E+000 
    0.309990E+002    0.998297E+000 
    0.310010E+002    0.998297E+000 
    0.311101E+002    0.997407E+000 
    0.311121E+002    0.997407E+000 
    0.312212E+002    0.996516E+000 
    0.312232E+002    0.996516E+000 
    0.313323E+002    0.995625E+000 
    0.313343E+002    0.995625E+000 
    0.314434E+002    0.994733E+000 
    0.314454E+002    0.994733E+000 
    0.315546E+002    0.993843E+000 
    0.315566E+002    0.993843E+000 
    0.316657E+002    0.992957E+000 
    0.316677E+002    0.992957E+000 
    0.317768E+002    0.992077E+000 
    0.317788E+002    0.992077E+000 
    0.318879E+002    0.991191E+000 
    0.318899E+002    0.991191E+000 
    0.319990E+002    0.990222E+000 
    0.320010E+002    0.990222E+000 
    0.322222E+002    0.992802E+000 
    0.324444E+002    0.994367E+000 
    0.326667E+002    0.995357E+000 
    0.328889E+002    0.996020E+000 
    0.331111E+002    0.996486E+000 
    0.333333E+002    0.996829E+000 
    0.335556E+002    0.997091E+000 
    0.337778E+002    0.997297E+000 
    0.340000E+002    0.997467E+000 
    0.357500E+002    0.997960E+000 
    0.375000E+002    0.998130E+000 
    0.392500E+002    0.998202E+000 
    0.410000E+002    0.998236E+000 
    0.427500E+002    0.998255E+000 
    0.445000E+002    0.998266E+000 
    0.462500E+002    0.998274E+000 
    0.480000E+002    0.998280E+000 
    0.482222E+002    0.998280E+000 
    0.484444E+002    0.998281E+000 
    0.486667E+002    0.998282E+000 
    0.488889E+002    0.998282E+000 
    0.491111E+002    0.998283E+000 
    0.493333E+002    0.998284E+000 
    0.495556E+002    0.998284E+000 
    0.497778E+002    0.998285E+000 
    0.499990E+002    0.998285E+000 
    0.500010E+002    0.998285E+000 
    0.501111E+002    0.995648E+000 
    0.502222E+002    0.993010E+000 
    0.503333E+002    0.990372E+000 
